/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.754723397474376e-08,0.0001729104290863364,2.754723397474376e-08,1.347272271052432e-05,2.754723397474376e-08,-0.1835033798103939,2.754723397474376e-08,0.7740983136559934,2.754723397474376e-08,0.0974627607750934
2.757797254563741e-08,0.001245600240509368,2.757797254563741e-08,1.023390959125743e-05,2.757797254563741e-08,-0.183056031281022,2.757797254563741e-08,0.7799110401708876,2.757797254563741e-08,0.09759876045626632
2.76e-08,0.002960524910456479,2.76e-08,1.17490905293992e-05,2.76e-08,-0.182254184717087,2.76e-08,0.7839905879281703,2.76e-08,0.09676572409218655
2.7608125e-08,0.003969268897474983,2.7608125e-08,1.270203272800312e-05,2.7608125e-08,-0.1817691825709767,2.7608125e-08,0.783555666270171,2.7608125e-08,0.09542538728441183
2.761817581812087e-08,0.005428360051349986,2.761817581812087e-08,1.454888740817029e-05,2.761817581812087e-08,-0.181063189728023,2.761817581812087e-08,0.7826012841683397,2.761817581812087e-08,0.09372695448962334
2.763693426307971e-08,0.009368356965007247,2.763693426307971e-08,1.932395572073204e-05,2.763693426307971e-08,-0.1791368370888276,2.763693426307971e-08,0.780376732288165,2.763693426307971e-08,0.09052100291157407
2.76708304520773e-08,0.02169615037258419,2.76708304520773e-08,3.145053249515206e-05,2.76708304520773e-08,-0.1730569726580014,2.76708304520773e-08,0.7762727942524688,2.76708304520773e-08,0.0847444234793876
2.77e-08,0.03992065119713965,2.77e-08,4.940937499515268e-05,2.77e-08,-0.1640270344788125,2.77e-08,0.7723810181467895,2.77e-08,0.07976420593808856
2.770541666666667e-08,0.04447957635213834,2.770541666666667e-08,5.328185543677454e-05,2.770541666666667e-08,-0.1617648796175358,2.770541666666667e-08,0.7698488365566608,2.770541666666667e-08,0.07712169927037514
2.771625e-08,0.05454086327937971,2.771625e-08,6.295376607276579e-05,2.771625e-08,-0.1567685918679348,2.771625e-08,0.7637623034765418,2.771625e-08,0.06913781940230561
2.773411571226438e-08,0.07572951785627449,2.773411571226438e-08,8.562051654311711e-05,2.773411571226438e-08,-0.1462323788357344,2.773411571226438e-08,0.7528545090159627,2.773411571226438e-08,0.05123436771759676
2.775398130119906e-08,0.1078671009327436,2.775398130119906e-08,0.0001173216905004646,2.775398130119906e-08,-0.1302175405369311,2.775398130119906e-08,0.7407723850120264,2.775398130119906e-08,0.02754804763764461
2.77794729103497e-08,0.1682619857980035,2.77794729103497e-08,0.000178461249184251,2.77794729103497e-08,-0.09992376061054034,2.77794729103497e-08,0.7246499798835581,2.77794729103497e-08,-0.007115540206082554
