/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
3.035199039657227e-09,0.8953654266657364,3.035199039657227e-09,1.037702133165478e-05,3.035199039657227e-09,0.3048836919015965,3.035199039657227e-09,0.6234129181148677,3.035199039657227e-09,-0.1943989964785491
3.056285086771296e-09,0.8970127262434006,3.056285086771296e-09,6.71988509368846e-06,3.056285086771296e-09,0.3058951616631532,3.056285086771296e-09,0.6182311378996455,3.056285086771296e-09,-0.2019482354580482
3.094565931032164e-09,0.8985804635278072,3.094565931032164e-09,2.375250368948874e-06,3.094565931032164e-09,0.3068859465020031,3.094565931032164e-09,0.6083015380602809,3.094565931032164e-09,-0.2138271338391278
3.143377809989496e-09,0.8992899514403232,3.143377809989496e-09,4.17734408421811e-07,3.143377809989496e-09,0.3073818947769638,3.143377809989496e-09,0.5959504761363128,3.143377809989496e-09,-0.2226561727084603
3.206330067836962e-09,0.8995751141417286,3.206330067836962e-09,-2.135209222396765e-06,3.206330067836962e-09,0.3076014103487567,3.206330067836962e-09,0.5804370869051269,3.206330067836962e-09,-0.2217942131933181
3.233484054974865e-09,0.8996127786560579,3.233484054974865e-09,-3.380669506860603e-06,3.233484054974865e-09,0.307635636099116,3.233484054974865e-09,0.5767718285163338,3.233484054974865e-09,-0.2156129488157514
3.260129119678576e-09,0.899632386897625,3.260129119678576e-09,-5.587286115304053e-06,3.260129119678576e-09,0.3076468153625986,3.260129119678576e-09,0.5733515860733132,3.260129119678576e-09,-0.2042738523028837
3.306800966414326e-09,0.8996479579357837,3.306800966414326e-09,-1.194185621314337e-05,3.306800966414326e-09,0.3076475138033281,3.306800966414326e-09,0.5671092806377933,3.306800966414326e-09,-0.1791584328002058
3.347682610922771e-09,0.8996521581963679,3.347682610922771e-09,-2.363901940451343e-05,3.347682610922771e-09,0.3076237276617895,3.347682610922771e-09,0.5617572991643665,3.347682610922771e-09,-0.1574810485668552
3.396243718302239e-09,0.8996541131099072,3.396243718302239e-09,-5.1262181911381e-05,3.396243718302239e-09,0.3075813614550469,3.396243718302239e-09,0.5552438168614938,3.396243718302239e-09,-0.1359302958414089
3.4578802947009e-09,0.8996551876614571,3.4578802947009e-09,-0.000124245595012481,3.4578802947009e-09,0.3074929582576608,3.4578802947009e-09,0.5470982359348716,3.4578802947009e-09,-0.1100747965051679
3.516135104581481e-09,0.8996561984277421,3.516135104581481e-09,-0.0001770279579092933,3.516135104581481e-09,0.3074100077144757,3.516135104581481e-09,0.5392932126569768,3.516135104581481e-09,-0.08698707222508884
3.541368259158052e-09,0.8996567295780059,3.541368259158052e-09,-0.0001620480156493492,3.541368259158052e-09,0.3073856502303501,3.541368259158052e-09,0.5359812567736424,3.541368259158052e-09,-0.0782857279372605
3.591834568311193e-09,0.8996577756862139,3.591834568311193e-09,6.64088818398045e-05,3.591834568311193e-09,0.3074238547406593,3.591834568311193e-09,0.5292319221766869,3.591834568311193e-09,-0.06461738498231005
3.627337955604354e-09,0.8996602199493672,3.627337955604354e-09,0.0007388171625424903,3.627337955604354e-09,0.3076666557061359,3.627337955604354e-09,0.526844408243613,3.627337955604354e-09,-0.05562851172445569
3.673791091325447e-09,0.8996689698212591,3.673791091325447e-09,0.003915577911390561,3.673791091325447e-09,0.3089717968191713,3.673791091325447e-09,0.5248766245584301,3.673791091325447e-09,-0.04424392287230712
3.749683775879216e-09,0.8997104563228663,3.749683775879216e-09,0.02569539121207242,3.749683775879216e-09,0.3181573637041167,3.749683775879216e-09,0.5214870747872988,3.749683775879216e-09,-0.0280780046036975
3.815886830261993e-09,0.8998125400673248,3.815886830261993e-09,0.08848707559789842,3.815886830261993e-09,0.3442777512321813,3.815886830261993e-09,0.5186101401056408,3.815886830261993e-09,-0.01886333191465685
3.868177591305122e-09,0.9000088850468231,3.868177591305122e-09,0.2143586979852121,3.868177591305122e-09,0.396187767904561,3.868177591305122e-09,0.5162576241416341,3.868177591305122e-09,-0.01321424898509187
3.906261860587397e-09,0.9001633902704613,3.906261860587397e-09,0.3679664770079186,3.906261860587397e-09,0.4607153656621804,3.906261860587397e-09,0.514624614930689,3.906261860587397e-09,-0.009319191065531855
3.945393756624156e-09,0.9002142376438413,3.945393756624156e-09,0.5612515447433398,3.945393756624156e-09,0.5457048028223124,3.945393756624156e-09,0.5128802065404673,3.945393756624156e-09,-0.005662954070419696
3.980960598884717e-09,0.9001440089083208,3.980960598884717e-09,0.7380923851492582,3.980960598884717e-09,0.6297633805791305,3.980960598884717e-09,0.5113695664285156,3.980960598884717e-09,-0.002393360379471548
4.008862338905309e-09,0.8999435151376309,4.008862338905309e-09,0.8330826848082856,4.008862338905309e-09,0.6771386387581811,4.008862338905309e-09,0.5101434256527265,4.008862338905309e-09,-1.777418001465836e-05
4.02956915472558e-09,0.8997880592707076,4.02956915472558e-09,0.8647567373455033,4.02956915472558e-09,0.6932240500202442,4.02956915472558e-09,0.509280636410873,4.02956915472558e-09,0.001782993279157284
4.053202964315388e-09,0.8997177856423896,4.053202964315388e-09,0.8811765921038136,4.053202964315388e-09,0.7018358821846375,4.053202964315388e-09,0.5082620551252801,4.053202964315388e-09,0.003666481558074307
4.073169968675151e-09,0.8996956329583621,4.073169968675151e-09,0.8881723216208218,4.073169968675151e-09,0.7056986922517599,4.073169968675151e-09,0.507435545509756,4.073169968675151e-09,0.005274439266518897
4.096561113953478e-09,0.8996830234860207,4.096561113953478e-09,0.893053314751627,4.096561113953478e-09,0.7085562516100488,4.096561113953478e-09,0.5064483623760458,4.096561113953478e-09,0.007075354149886142
4.12813237841625e-09,0.899674025724469,4.12813237841625e-09,0.8965576152744694,4.12813237841625e-09,0.7108258151433792,4.12813237841625e-09,0.5051514542691541,4.12813237841625e-09,0.009465837356536904
4.175947450796845e-09,0.899668625595005,4.175947450796845e-09,0.8986568697737169,4.175947450796845e-09,0.7125375618200755,4.175947450796845e-09,0.5031930657623818,4.175947450796845e-09,0.01166271739863221
4.23217393261078e-09,0.8996677711153174,4.23217393261078e-09,0.8993561936468439,4.23217393261078e-09,0.7134879326898833,4.23217393261078e-09,0.5009444410734921,4.23217393261078e-09,0.01301718270396253
4.295735278569048e-09,0.8996675878211446,4.295735278569048e-09,0.8995855973360792,4.295735278569048e-09,0.714095371391022,4.295735278569048e-09,0.498430176727429,4.295735278569048e-09,0.01414143423113864
4.389377397057138e-09,0.8996670598646617,4.389377397057138e-09,0.8996228315941033,4.389377397057138e-09,0.7145986028390975,4.389377397057138e-09,0.4948066355638251,4.389377397057138e-09,0.01543368606920887
4.45574243783969e-09,0.8996665633440756,4.45574243783969e-09,0.8996001854116727,4.45574243783969e-09,0.7148140061721016,4.45574243783969e-09,0.4922719271381091,4.45574243783969e-09,0.01617829751125106
4.540999831227549e-09,0.8996598793512638,4.540999831227549e-09,0.8995453984488117,4.540999831227549e-09,0.7149962937467966,4.540999831227549e-09,0.4890736957196374,4.540999831227549e-09,0.01706164234987764
4.679713980434972e-09,0.8994804752110911,4.679713980434972e-09,0.8992955923274952,4.679713980434972e-09,0.715023549766021,4.679713980434972e-09,0.4839410641296017,4.679713980434972e-09,0.0182013520565403
4.739838781861423e-09,0.8989614277933794,4.739838781861423e-09,0.8990352276166924,4.739838781861423e-09,0.7147148633884431,4.739838781861423e-09,0.4817507105466015,4.739838781861423e-09,0.01865431970878149
4.758423220785561e-09,0.8984744431756788,4.758423220785561e-09,0.8989093544772777,4.758423220785561e-09,0.71443288492886,4.758423220785561e-09,0.48107062438656,4.758423220785561e-09,0.01876456700017737
4.795592098633838e-09,0.8945657998278681,4.795592098633838e-09,0.8985364228617797,4.795592098633838e-09,0.7123522324289966,4.795592098633838e-09,0.4797252026901221,4.795592098633838e-09,0.01904258172514032
4.8362819098499e-09,0.8693025197009772,4.8362819098499e-09,0.8977797744846804,4.8362819098499e-09,0.6995150768525955,4.8362819098499e-09,0.4782471135321382,4.8362819098499e-09,0.01928258122450113
4.857512982431856e-09,0.8281280245498613,4.857512982431856e-09,0.8970870327696251,4.857512982431856e-09,0.6788688273649403,4.857512982431856e-09,0.477478832879919,4.857512982431856e-09,0.01943539611889921
4.873152533199889e-09,0.7653631242636821,4.873152533199889e-09,0.8963208291627457,4.873152533199889e-09,0.6477767400198446,4.873152533199889e-09,0.4769087330840761,4.873152533199889e-09,0.01951652176179003
4.890052432375786e-09,0.6455436328605739,4.890052432375786e-09,0.8951436699564159,4.890052432375786e-09,0.5902311263075943,4.890052432375786e-09,0.4762956925556087,4.890052432375786e-09,0.01964141515862117
4.904559935729762e-09,0.4957264510158066,4.904559935729762e-09,0.8938256542307775,4.904559935729762e-09,0.5222862597086656,4.904559935729762e-09,0.4757664267640334,4.904559935729762e-09,0.01970764803766279
4.917495735909077e-09,0.3332259096947831,4.917495735909077e-09,0.8924627357599845,4.917495735909077e-09,0.4520365694298288,4.917495735909077e-09,0.475296547917904,4.917495735909077e-09,0.01979916505432332
4.926830450755687e-09,0.2092622495899608,4.926830450755687e-09,0.8914241411847104,4.926830450755687e-09,0.3999407563288365,4.926830450755687e-09,0.4749569172451684,4.926830450755687e-09,0.01983600335540495
4.934263520467847e-09,0.1223875776786013,4.934263520467847e-09,0.8906767256123396,4.934263520467847e-09,0.3639692436221173,4.934263520467847e-09,0.47468763530924,4.934263520467847e-09,0.01989518333119596
4.942242661352305e-09,0.05830103101044658,4.942242661352305e-09,0.890022076998544,4.942242661352305e-09,0.3375411917885388,4.942242661352305e-09,0.4743983240224535,4.942242661352305e-09,0.01992516563813561
4.949475906474303e-09,0.02670436237635617,4.949475906474303e-09,0.8894385414181939,4.949475906474303e-09,0.3243223331452212,4.949475906474303e-09,0.4741375159496596,4.949475906474303e-09,0.01998200525012791
4.95696488567786e-09,0.0110716656089598,4.95696488567786e-09,0.8886643595898172,4.95696488567786e-09,0.3174674320372727,4.95696488567786e-09,0.4738667797636407,4.95696488567786e-09,0.02000946016886386
4.965279795206961e-09,0.004090606043782946,4.965279795206961e-09,0.8875004388092641,4.965279795206961e-09,0.3139090759729778,4.965279795206961e-09,0.4735658960972785,4.965279795206961e-09,0.02006666542008281
4.973984881270673e-09,0.001694544776101475,4.973984881270673e-09,0.8859128934899102,4.973984881270673e-09,0.311973779825216,4.973984881270673e-09,0.4732506569900207,4.973984881270673e-09,0.02009729428888229
