/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
4.946743843779746e-09,0.006918897457907181,4.16372627633757e-09,0.02493590169271086,3.879693557749044e-09,0.03091331322999641,3.727369673800402e-09,0.02285368463979636,3.400671773439674e-09,-0.1595984557700486
5.071204640191927e-09,0.006929401420894055,4.462734397761603e-09,0.0245669492484942,3.999310496697274e-09,0.03974038255462059,3.77808222472587e-09,0.02999048136597379,3.461172869687393e-09,-0.1117102414762342
5.320126233016288e-09,0.007063947529952037,4.900228894904091e-09,0.02359614671406263,4.153723082274286e-09,0.04641297415960684,3.878379640592247e-09,0.04278747498716664,3.533483262579156e-09,-0.06336532371573705
5.451649403403586e-09,0.007120936243545953,5.062739132786749e-09,0.02332832462535732,4.395858646427621e-09,0.04547441811186977,3.980659056966194e-09,0.05444614339780017,3.617922097415874e-09,-0.02395626430566068
5.71469574417818e-09,0.006331076649809257,5.312660664596511e-09,0.02333626293069393,4.688770444100777e-09,0.04409413254391141,4.105633609286505e-09,0.06542524292196103,3.673504911977361e-09,0.0009268867117491093
6.24078842572737e-09,0.004673541413153811,5.415011767607854e-09,0.02326763881971081,4.91881709006883e-09,0.04287911547023961,4.355582713927126e-09,0.06564321342106096,3.712389077801471e-09,0.01531875025265373
6.865258469508298e-09,0.003241104430163554,5.61971397363054e-09,0.02186322000444457,5.034776297765538e-09,0.04224474655584069,4.544658435263254e-09,0.06451001211294627,3.790157409449692e-09,0.03117113444323861
7.865258469508299e-09,0.001836993489780638,5.996854208470984e-09,0.01758078016361114,5.223040515738744e-09,0.04193765194996547,4.728369304947733e-09,0.06314952648368644,3.869874280530469e-09,0.04562788880254491
8.8652584695083e-09,0.0009816052481442013,6.488155710082013e-09,0.01318945392574444,5.318217732374841e-09,0.04180340933990104,5.08140815940149e-09,0.0606442253965829,3.945833719591128e-09,0.05821136691634043
9.8652584695083e-09,0.0005108788357407236,7.063124816403364e-09,0.009459733611117769,5.508572165647034e-09,0.04082293495962719,5.228073482546821e-09,0.06012301310342671,4.066060458787689e-09,0.07490191354650848
1.08652584695083e-08,0.0002550167646891537,8.063124816403365e-09,0.005372715560214569,5.843357087219706e-09,0.03401236992276151,5.374738805692152e-09,0.05869426547844072,4.241139932121368e-09,0.0807288629617136
1.18652584695083e-08,0.0001197504010175411,9.063124816403365e-09,0.002875829061893199,6.210118619763208e-09,0.02764577901902225,5.644665226182519e-09,0.05468919456348516,4.393412003817629e-09,0.08044225597499462
1.28652584695083e-08,5.149645109407779e-05,1.006312481640337e-08,0.001500762692590315,6.586584556133355e-09,0.02225733189235308,5.978804630291095e-09,0.04520164497319603,4.570973731695284e-09,0.0796151297907481
1.38652584695083e-08,2.105010222475795e-05,1.106312481640337e-08,0.0007538546566678613,7.33951642887365e-09,0.01447138058219831,6.397478755186489e-09,0.03549483512725718,4.78133815898728e-09,0.07829877924784803
1.48652584695083e-08,1.127314773684115e-05,1.206312481640337e-08,0.0003588689754605974,8.339516428873649e-09,0.00809128534494925,6.790572754621905e-09,0.02827607909644683,4.951338906644226e-09,0.07658716047035843
