/I7/MINUS (iin=2e-05) X,/I7/MINUS (iin=2e-05) Y,/I7/MINUS (iin=4e-05) X,/I7/MINUS (iin=4e-05) Y,/I7/MINUS (iin=6e-05) X,/I7/MINUS (iin=6e-05) Y,/I7/MINUS (iin=8e-05) X,/I7/MINUS (iin=8e-05) Y,/vin (iin=2e-05) X,/vin (iin=2e-05) Y,/vin (iin=4e-05) X,/vin (iin=4e-05) Y,/vin (iin=6e-05) X,/vin (iin=6e-05) Y,/vin (iin=8e-05) X,/vin (iin=8e-05) Y,/v_preamp (iin=2e-05) X,/v_preamp (iin=2e-05) Y,/v_preamp (iin=4e-05) X,/v_preamp (iin=4e-05) Y,/v_preamp (iin=6e-05) X,/v_preamp (iin=6e-05) Y,/v_preamp (iin=8e-05) X,/v_preamp (iin=8e-05) Y,/CFD_shaped (iin=2e-05) X,/CFD_shaped (iin=2e-05) Y,/CFD_shaped (iin=4e-05) X,/CFD_shaped (iin=4e-05) Y,/CFD_shaped (iin=6e-05) X,/CFD_shaped (iin=6e-05) Y,/CFD_shaped (iin=8e-05) X,/CFD_shaped (iin=8e-05) Y
4.449222737820582e-09,0,3.755168444733562e-09,0,3.682914215644886e-09,0,3.931550556020771e-09,0,4.449222737820582e-09,0.7399116667035642,3.755168444733562e-09,0.7387059610929132,3.682914215644886e-09,0.7374264619562529,3.931550556020771e-09,0.741402522579122,4.449222737820582e-09,0.03643560784656528,3.755168444733562e-09,0.03398420240699501,3.682914215644886e-09,0.03678737003616048,3.931550556020771e-09,0.04318989915849666,4.449222737820582e-09,0.01317959028581345,3.755168444733562e-09,0.01436299720555113,3.682914215644886e-09,0.01476424559652775,3.931550556020771e-09,0.01807400894918222
4.544488204094304e-09,0,3.814099784050706e-09,0,3.736619841510529e-09,0,4.004940511445581e-09,0,4.544488204094304e-09,0.7406308893512895,3.814099784050706e-09,0.7402858310420508,3.736619841510529e-09,0.7388069230885812,4.004940511445581e-09,0.7406554249961376,4.544488204094304e-09,0.03870081476817009,3.814099784050706e-09,0.03373913329937001,3.736619841510529e-09,0.03431676768174398,4.004940511445581e-09,0.04756183007232302,4.544488204094304e-09,0.01296681406048681,3.814099784050706e-09,0.01489446724628456,3.736619841510529e-09,0.01577810578790086,4.004940511445581e-09,0.0172949183815712
4.644488204094304e-09,0,3.898303597213743e-09,0,3.784914477939577e-09,0,4.074180085091289e-09,0,4.644488204094304e-09,0.7402392560688702,3.898303597213743e-09,0.7417326967462268,3.784914477939577e-09,0.7402228165892326,4.074180085091289e-09,0.7392917790978377,4.644488204094304e-09,0.04218702658585209,3.898303597213743e-09,0.03778872149953216,3.784914477939577e-09,0.03422014189432795,4.074180085091289e-09,0.04910290017334519,4.644488204094304e-09,0.0124959343973356,3.898303597213743e-09,0.01495983873315331,3.784914477939577e-09,0.01634995699319877,4.074180085091289e-09,0.01669369083367209
4.719599678477576e-09,0,3.975434743850149e-09,0,3.862638413248473e-09,0,4.132378739889194e-09,0,4.719599678477576e-09,0.7393607749111971,3.975434743850149e-09,0.7414810878503795,3.862638413248473e-09,0.7417754459415354,4.132378739889194e-09,0.7382379796477908,4.719599678477576e-09,0.04331851925615311,3.975434743850149e-09,0.04370920811929872,3.862638413248473e-09,0.03798133043684987,4.132378739889194e-09,0.04769007488766771,4.719599678477576e-09,0.01230821299436917,3.975434743850149e-09,0.01418090904004153,3.862638413248473e-09,0.01668122804536456,4.132378739889194e-09,0.01649283157848491
4.795318159999274e-09,0,4.041292624514824e-09,0,3.918832292368933e-09,0,4.200056309123115e-09,0,4.795318159999274e-09,0.7386359722969656,4.041292624514824e-09,0.7401298016134434,3.918832292368933e-09,0.7419401064703264,4.200056309123115e-09,0.7377987709294294,4.795318159999274e-09,0.04223751125649352,4.041292624514824e-09,0.04739563705951331,3.918832292368933e-09,0.04265467267695883,4.200056309123115e-09,0.04376106604681022,4.795318159999274e-09,0.0124565219578341,4.041292624514824e-09,0.01332542600372018,3.918832292368933e-09,0.0162599907541863,4.200056309123115e-09,0.0166037113294303
4.895318159999274e-09,0,4.097138503473042e-09,0,3.980784503644656e-09,0,4.275964131972426e-09,0,4.895318159999274e-09,0.7386179070761423,4.097138503473042e-09,0.7386912555512271,3.980784503644656e-09,0.7409960740659306,4.275964131972426e-09,0.7384130339480087,4.895318159999274e-09,0.03892205706022823,4.097138503473042e-09,0.04769491314872246,3.980784503644656e-09,0.04746250667285291,4.275964131972426e-09,0.03954576653038021,4.895318159999274e-09,0.01287587719422749,4.097138503473042e-09,0.01304510792875178,3.980784503644656e-09,0.01535194714799847,4.275964131972426e-09,0.01687549358203037
4.947659079999638e-09,0,4.1556734553404e-09,0,4.038141382919329e-09,0,4.331334265517504e-09,0,4.947659079999638e-09,0.7390703198096917,4.1556734553404e-09,0.7376213984835283,4.038141382919329e-09,0.7394854232122217,4.331334265517504e-09,0.7393772231133852,4.947659079999638e-09,0.03760325224979336,4.1556734553404e-09,0.04499550229680292,4.038141382919329e-09,0.04956540235348018,4.331334265517504e-09,0.03784390887806783,4.947659079999638e-09,0.01309230454524959,4.1556734553404e-09,0.01316701777987304,4.038141382919329e-09,0.01457778195826453,4.331334265517504e-09,0.01694027375975191
5e-09,0,4.203452751183676e-09,0,4.089275741751785e-09,0,4.405967358352562e-09,0,5e-09,0.7396396642655023,4.203452751183676e-09,0.7373910650328585,4.089275741751785e-09,0.7381388051864746,4.405967358352562e-09,0.7405766777895355,5e-09,0.03685936312741604,4.203452751183676e-09,0.04141117013164238,4.089275741751785e-09,0.04853613810851103,4.405967358352562e-09,0.03837386724545509,5e-09,0.01291552696486865,4.203452751183676e-09,0.01358148803927221,4.089275741751785e-09,0.01434144148829309,4.405967358352562e-09,0.01652642059382512
  ,  ,4.261731991516125e-09,0,4.16524969072185e-09,0,4.487086042244458e-09,0,  ,  ,4.261731991516125e-09,0.7379571798114524,4.16524969072185e-09,0.7372354608987515,4.487086042244458e-09,0.7410641414137941,  ,  ,4.261731991516125e-09,0.03740695739783139,4.16524969072185e-09,0.04348274856832267,4.487086042244458e-09,0.04174880052391803,  ,  ,4.261731991516125e-09,0.01413336762501352,4.16524969072185e-09,0.0148010905325381,4.487086042244458e-09,0.01605680226640914
  ,  ,4.311235239906628e-09,0,4.229581584331979e-09,0,4.557553607550425e-09,0,  ,  ,4.311235239906628e-09,0.7389327342444535,4.229581584331979e-09,0.7377153402038209,4.557553607550425e-09,0.7405062896956813,  ,  ,4.311235239906628e-09,0.03532647985004684,4.229581584331979e-09,0.03857952730169445,4.557553607550425e-09,0.0452722324399273,  ,  ,4.311235239906628e-09,0.01450674368056544,4.229581584331979e-09,0.01541457054733853,4.557553607550425e-09,0.01554873716340347
  ,  ,4.375581383370628e-09,0,4.281394698566161e-09,0,4.631973930909005e-09,0,  ,  ,4.375581383370628e-09,0.7403246338259929,4.281394698566161e-09,0.7387886912604535,4.631973930909005e-09,0.739339201909415,  ,  ,4.375581383370628e-09,0.03506070872559455,4.281394698566161e-09,0.03594630110695032,4.631973930909005e-09,0.04676665989812805,  ,  ,4.375581383370628e-09,0.01450505369796704,4.281394698566161e-09,0.01577431176749899,4.631973930909005e-09,0.01510133864586121
  ,  ,4.461295562897872e-09,0,4.340201621249215e-09,0,4.693332573755132e-09,0,  ,  ,4.461295562897872e-09,0.7413686586078507,4.340201621249215e-09,0.7401618406494077,4.693332573755132e-09,0.738440291090227,  ,  ,4.461295562897872e-09,0.03864747755590477,4.340201621249215e-09,0.03538094243040161,4.693332573755132e-09,0.04577602029419112,  ,  ,4.461295562897872e-09,0.01424716605175119,4.340201621249215e-09,0.01575014865547034,4.693332573755132e-09,0.01530046905380253
  ,  ,4.540297011565963e-09,0,4.406789553027247e-09,0,4.793332573755132e-09,0,  ,  ,4.540297011565963e-09,0.7409668650928245,4.406789553027247e-09,0.7413141350583207,4.793332573755132e-09,0.7382125576889137,  ,  ,4.540297011565963e-09,0.04355670714876296,4.406789553027247e-09,0.03772070285681543,4.793332573755132e-09,0.04150425557285445,  ,  ,4.540297011565963e-09,0.01355596549434359,4.406789553027247e-09,0.01563762795478331,4.793332573755132e-09,0.01600599096956981
  ,  ,4.608296330514947e-09,0,4.477630284131678e-09,0,4.870590735975349e-09,0,  ,  ,4.608296330514947e-09,0.7397272523645513,4.477630284131678e-09,0.741441812973425,4.870590735975349e-09,0.7390221814615316,  ,  ,4.608296330514947e-09,0.04616735094554666,4.477630284131678e-09,0.04231947427333085,4.870590735975349e-09,0.0388948172035767,  ,  ,4.608296330514947e-09,0.0130264728169943,4.477630284131678e-09,0.01500039640253596,4.870590735975349e-09,0.01642231044596798
  ,  ,4.667717382542539e-09,0,4.55379807529596e-09,0,4.934035663642375e-09,0,  ,  ,4.667717382542539e-09,0.7385488085996093,4.55379807529596e-09,0.7403375616175648,4.934035663642375e-09,0.739973937429347,  ,  ,4.667717382542539e-09,0.04574260906356819,4.55379807529596e-09,0.0466363517707804,4.934035663642375e-09,0.03835734022871008,  ,  ,4.667717382542539e-09,0.01288598037117432,4.55379807529596e-09,0.0142040172511906,4.934035663642375e-09,0.01649744930928585
  ,  ,4.737829567253656e-09,0,4.610579064915569e-09,0,5e-09,0,  ,  ,4.737829567253656e-09,0.7378080917628924,4.610579064915569e-09,0.7390518077220691,5e-09,0.7406545978276515,  ,  ,4.737829567253656e-09,0.04246882193690284,4.610579064915569e-09,0.04756250508518404,5e-09,0.04016830749028769,  ,  ,4.737829567253656e-09,0.01324510963100567,4.610579064915569e-09,0.01401358939190713,5e-09,0.0165474759982681
  ,  ,4.819436132145612e-09,0,4.672267848973291e-09,0,  ,  ,  ,  ,4.819436132145612e-09,0.7382310510620241,4.672267848973291e-09,0.7379758946536943,  ,  ,  ,  ,4.819436132145612e-09,0.0379554427220712,4.672267848973291e-09,0.04553216445763968,  ,  ,  ,  ,4.819436132145612e-09,0.01390138927798859,4.672267848973291e-09,0.01394380785648826,  ,  
  ,  ,4.877402248536195e-09,0,4.727251670308181e-09,0,  ,  ,  ,  ,4.877402248536195e-09,0.7391732076070984,4.727251670308181e-09,0.7376551807008838,  ,  ,  ,  ,4.877402248536195e-09,0.03599715619891076,4.727251670308181e-09,0.04199452062057876,  ,  ,  ,  ,4.877402248536195e-09,0.01422169716241448,4.727251670308181e-09,0.01426564775720767,  ,  
  ,  ,4.942400985168583e-09,0,4.791798560095457e-09,0,  ,  ,  ,  ,4.942400985168583e-09,0.740309521749401,4.791798560095457e-09,0.7382099609586712,  ,  ,  ,  ,4.942400985168583e-09,0.03612168293674934,4.791798560095457e-09,0.03820563638051372,  ,  ,  ,  ,4.942400985168583e-09,0.01423412257999283,4.791798560095457e-09,0.01485394470913697,  ,  
  ,  ,5e-09,0,4.844848601792788e-09,0,  ,  ,  ,  ,5e-09,0.7409557052020562,4.844848601792788e-09,0.7391359972907369,  ,  ,  ,  ,5e-09,0.03811415220532015,4.844848601792788e-09,0.03647061531613224,  ,  ,  ,  ,5e-09,0.01410236042999305,4.844848601792788e-09,0.01530285570002231,  ,  
  ,  ,  ,  ,4.91179087367029e-09,0,  ,  ,  ,  ,  ,  ,4.91179087367029e-09,0.7403913670117179,  ,  ,  ,  ,  ,  ,4.91179087367029e-09,0.03677296299603953,  ,  ,  ,  ,  ,  ,4.91179087367029e-09,0.01558669603193476,  ,  
  ,  ,  ,  ,5e-09,0,  ,  ,  ,  ,  ,  ,5e-09,0.7411653734903537,  ,  ,  ,  ,  ,  ,5e-09,0.04038012540177902,  ,  ,  ,  ,  ,  ,5e-09,0.01523145292996903,  ,  
