/I7/MINUS (iin=2e-05) X,/I7/MINUS (iin=2e-05) Y,/I7/MINUS (iin=4e-05) X,/I7/MINUS (iin=4e-05) Y,/I7/MINUS (iin=6e-05) X,/I7/MINUS (iin=6e-05) Y,/I7/MINUS (iin=8e-05) X,/I7/MINUS (iin=8e-05) Y,/vin (iin=2e-05) X,/vin (iin=2e-05) Y,/vin (iin=4e-05) X,/vin (iin=4e-05) Y,/vin (iin=6e-05) X,/vin (iin=6e-05) Y,/vin (iin=8e-05) X,/vin (iin=8e-05) Y,/v_preamp (iin=2e-05) X,/v_preamp (iin=2e-05) Y,/v_preamp (iin=4e-05) X,/v_preamp (iin=4e-05) Y,/v_preamp (iin=6e-05) X,/v_preamp (iin=6e-05) Y,/v_preamp (iin=8e-05) X,/v_preamp (iin=8e-05) Y,/CFD_shaped (iin=2e-05) X,/CFD_shaped (iin=2e-05) Y,/CFD_shaped (iin=4e-05) X,/CFD_shaped (iin=4e-05) Y,/CFD_shaped (iin=6e-05) X,/CFD_shaped (iin=6e-05) Y,/CFD_shaped (iin=8e-05) X,/CFD_shaped (iin=8e-05) Y
3.401000000000001e-09,0,3.301000000000001e-09,0,3.294284165299416e-09,0,3.243232202490171e-09,0,3.401000000000001e-09,0.6347893077908145,3.301000000000001e-09,0.6353183720044964,3.294284165299416e-09,0.6356949647982497,3.243232202490171e-09,0.6362434290823478,3.401000000000001e-09,0.08223315010174773,3.301000000000001e-09,0.08307904418904422,3.294284165299416e-09,0.08371772678181702,3.243232202490171e-09,0.08491081956778394,3.401000000000001e-09,0.02469977303185683,3.301000000000001e-09,0.0253510386572494,3.294284165299416e-09,0.02583301807223832,3.243232202490171e-09,0.02690528361301414
3.501000000000001e-09,0,3.401000000000001e-09,0,3.394284165299416e-09,0,3.343232202490171e-09,0,3.501000000000001e-09,0.6346963634211601,3.401000000000001e-09,0.6350830714356978,3.394284165299416e-09,0.6353553688772243,3.343232202490171e-09,0.6357563825171767,3.501000000000001e-09,0.08211934878437852,3.401000000000001e-09,0.08274982805055686,3.394284165299416e-09,0.08311613867813654,3.343232202490171e-09,0.08376075291354343,3.501000000000001e-09,0.02462884039841906,3.401000000000001e-09,0.02512456590775209,3.394284165299416e-09,0.02535517347869502,3.343232202490171e-09,0.02583216737097917
3.601000000000001e-09,0,3.501000000000001e-09,0,3.494284165299417e-09,0,3.443232202490171e-09,0,3.601000000000001e-09,0.6346297271443563,3.501000000000001e-09,0.6349111609616818,3.494284165299417e-09,0.635107726637947,3.443232202490171e-09,0.6353990003495876,3.601000000000001e-09,0.08204168672746075,3.501000000000001e-09,0.08252805963025922,3.494284165299417e-09,0.08278565418112706,3.443232202490171e-09,0.08308854978988184,3.601000000000001e-09,0.02459535069521684,3.501000000000001e-09,0.02498214380956795,3.494284165299417e-09,0.02514113225754231,3.443232202490171e-09,0.02525937057942557
3.701000000000001e-09,0,3.601000000000001e-09,0,3.594284165299417e-09,0,3.543232202490171e-09,0,3.701000000000001e-09,0.6345817820093456,3.601000000000001e-09,0.6347873691181712,3.594284165299417e-09,0.6349306480161776,3.543232202490171e-09,0.6351393761538089,3.701000000000001e-09,0.08202709322426317,3.601000000000001e-09,0.08242172144436197,3.594284165299417e-09,0.08269824928207979,3.543232202490171e-09,0.0828429959270449,3.701000000000001e-09,0.02462208406625259,3.601000000000001e-09,0.02497268734475193,3.594284165299417e-09,0.02523022248514796,3.543232202490171e-09,0.02521916674765916
3.801000000000001e-09,0,3.701000000000001e-09,0,3.694284165299417e-09,0,3.643232202490171e-09,0,3.801000000000001e-09,0.6345481547837833,3.701000000000001e-09,0.6346992341130209,3.694284165299417e-09,0.6348063394072101,3.643232202490171e-09,0.6349565623583568,3.801000000000001e-09,0.08201640710667978,3.701000000000001e-09,0.0824501531248218,3.694284165299417e-09,0.08285468672164199,3.643232202490171e-09,0.08304334657531437,3.801000000000001e-09,0.02464228517832386,3.701000000000001e-09,0.02510076212651994,3.694284165299417e-09,0.02557367104299782,3.643232202490171e-09,0.02570196897436446
3.901000000000001e-09,0,3.801000000000001e-09,0,3.794284165299416e-09,0,3.743232202490171e-09,0,3.901000000000001e-09,0.6345240931213839,3.801000000000001e-09,0.6346379607988004,3.794284165299416e-09,0.6347219163468211,3.743232202490171e-09,0.6348322800022856,3.901000000000001e-09,0.08202687838442252,3.801000000000001e-09,0.08250616906527983,3.794284165299416e-09,0.0830456533518926,3.743232202490171e-09,0.08341013970580297,3.901000000000001e-09,0.02468092988575108,3.801000000000001e-09,0.02524375524904586,3.794284165299416e-09,0.02592991312252988,3.743232202490171e-09,0.02634499666370368
4.001000000000001e-09,0,3.901000000000001e-09,0,3.894284165299416e-09,0,3.843232202490171e-09,0,4.001000000000001e-09,0.6345078202838295,3.901000000000001e-09,0.6345957499489532,3.894284165299416e-09,0.6346651492825008,3.843232202490171e-09,0.6347508381070424,4.001000000000001e-09,0.08205368523543227,3.901000000000001e-09,0.08259420392761652,3.894284165299416e-09,0.08325756947355159,3.843232202490171e-09,0.08381406844176618,4.001000000000001e-09,0.02473708168430935,3.901000000000001e-09,0.02540760743325229,3.894284165299416e-09,0.02627682438269493,3.843232202490171e-09,0.02698649853151875
4.101000000000001e-09,0,4.001000000000001e-09,0,3.994284165299416e-09,0,3.943232202490171e-09,0,4.101000000000001e-09,0.6344963528184899,4.001000000000001e-09,0.6345674993186238,3.994284165299416e-09,0.6346285269214126,3.943232202490171e-09,0.6346991246924693,4.101000000000001e-09,0.08208149309095431,4.001000000000001e-09,0.08267716869182433,3.994284165299416e-09,0.08342098444369951,3.943232202490171e-09,0.08415998609732417,4.101000000000001e-09,0.02478431980987166,4.001000000000001e-09,0.02555162607671153,3.994284165299416e-09,0.02653936341969712,3.943232202490171e-09,0.02751507715430791
4.201000000000002e-09,0,4.101000000000001e-09,0,4.094284165299417e-09,0,4.043232202490171e-09,0,4.201000000000002e-09,0.6344889900405403,4.101000000000001e-09,0.6345484311160171,4.094284165299417e-09,0.6346040106265393,4.043232202490171e-09,0.6346668874036934,4.201000000000002e-09,0.08209150108631789,4.101000000000001e-09,0.08273085158586041,4.094284165299417e-09,0.08350350977621238,4.043232202490171e-09,0.08435670065506998,4.201000000000002e-09,0.02480601184440555,4.101000000000001e-09,0.02563963398321776,4.094284165299417e-09,0.02666616247945076,4.043232202490171e-09,0.02780230960794843
4.301000000000002e-09,0,4.201000000000002e-09,0,4.194284165299417e-09,0,4.143232202490171e-09,0,4.301000000000002e-09,0.6344833873909476,4.201000000000002e-09,0.6345355883686761,4.194284165299417e-09,0.6345877172837556,4.143232202490171e-09,0.6346455400885345,4.301000000000002e-09,0.08208949655347623,4.201000000000002e-09,0.08273463160327776,4.194284165299417e-09,0.08348125708159877,4.143232202490171e-09,0.08437106092181533,4.301000000000002e-09,0.02480578538324793,4.201000000000002e-09,0.02565552900355098,4.194284165299417e-09,0.02664743891369315,4.143232202490171e-09,0.0278333434610965
4.401000000000002e-09,0,4.301000000000002e-09,0,4.294284165299417e-09,0,4.243232202490171e-09,0,4.401000000000002e-09,0.6344798295502764,4.301000000000002e-09,0.6345260903919564,4.294284165299417e-09,0.634574713732424,4.243232202490171e-09,0.63462974441896,4.401000000000002e-09,0.08207968383234721,4.301000000000002e-09,0.08270541359202593,4.294284165299417e-09,0.08339487311663962,4.243232202490171e-09,0.08425293800996192,4.401000000000002e-09,0.02479745425034552,4.301000000000002e-09,0.02561995125200758,4.294284165299417e-09,0.02653148391630355,4.243232202490171e-09,0.02767074814199803
4.501000000000002e-09,0,4.401000000000002e-09,0,4.394284165299417e-09,0,4.343232202490171e-09,0,4.501000000000002e-09,0.6344766389829021,4.401000000000002e-09,0.6345190122829215,4.394284165299417e-09,0.6345646662348736,4.343232202490171e-09,0.6346159665022864,4.501000000000002e-09,0.08206739243338496,4.401000000000002e-09,0.08265759646077407,4.394284165299417e-09,0.08328051931882617,4.343232202490171e-09,0.08405696205796556,4.501000000000002e-09,0.02478083589822376,4.401000000000002e-09,0.02556142448909426,4.394284165299417e-09,0.026385635632621,4.343232202490171e-09,0.02741106881167251
4.601000000000002e-09,0,4.501000000000002e-09,0,4.494284165299417e-09,0,4.443232202490171e-09,0,4.601000000000002e-09,0.634474648892385,4.501000000000002e-09,0.6345130247057934,4.494284165299417e-09,0.6345551701498022,4.443232202490171e-09,0.6346034658016947,4.601000000000002e-09,0.0820452535204297,4.501000000000002e-09,0.0826068971291012,4.494284165299417e-09,0.08317485605737276,4.443232202490171e-09,0.08386614182023801,4.601000000000002e-09,0.02475329462624743,4.501000000000002e-09,0.02549442625005045,4.494284165299417e-09,0.02624417310355967,4.443232202490171e-09,0.02715578265035688
4.701000000000002e-09,0,4.601000000000002e-09,0,4.594284165299417e-09,0,4.543232202490171e-09,0,4.701000000000002e-09,0.6344724018699036,4.601000000000002e-09,0.6345082503782576,4.594284165299417e-09,0.6345477005072381,4.543232202490171e-09,0.6345916215654958,4.701000000000002e-09,0.08202896722882695,4.601000000000002e-09,0.08255364065459185,4.594284165299417e-09,0.08307854816828777,4.543232202490171e-09,0.08368869384349148,4.701000000000002e-09,0.02473182537069538,4.601000000000002e-09,0.02542694140143915,4.594284165299417e-09,0.02612282055139481,4.543232202490171e-09,0.02692405196399313
4.801000000000002e-09,0,4.701000000000002e-09,0,4.694284165299417e-09,0,4.643232202490171e-09,0,4.801000000000002e-09,0.6344711630418066,4.701000000000002e-09,0.6345039719184624,4.694284165299417e-09,0.6345405333235675,4.643232202490171e-09,0.6345813931210038,4.801000000000002e-09,0.08201527646156626,4.701000000000002e-09,0.08252005413863554,4.694284165299417e-09,0.08302838463475774,4.643232202490171e-09,0.08358577590804654,4.801000000000002e-09,0.02471569451238902,4.701000000000002e-09,0.02538480546333588,4.694284165299417e-09,0.02606070356229653,4.643232202490171e-09,0.02679675715369338
4.901000000000002e-09,0,4.801000000000002e-09,0,4.794284165299417e-09,0,4.743232202490171e-09,0,4.901000000000002e-09,0.634469554135159,4.801000000000002e-09,0.6345008258631097,4.794284165299417e-09,0.634535819019973,4.743232202490171e-09,0.6345728437708417,4.901000000000002e-09,0.08200972338323241,4.801000000000002e-09,0.08250005009349465,4.794284165299417e-09,0.08300798553179362,4.743232202490171e-09,0.08354220086131277,4.901000000000002e-09,0.02470876135550836,4.801000000000002e-09,0.02536221074655295,4.794284165299417e-09,0.02604196694709831,4.743232202490171e-09,0.02674901730512507
5e-09,0,4.901000000000002e-09,0,4.894284165299417e-09,0,4.843232202490171e-09,0,5e-09,0.6344689559611332,4.901000000000002e-09,0.6344981674794781,4.894284165299417e-09,0.6345315745327965,4.843232202490171e-09,0.6345669365784894,5e-09,0.08200412053968446,4.901000000000002e-09,0.08249761947423694,4.894284165299417e-09,0.0830211302339106,4.843232202490171e-09,0.08355937123054534,5e-09,0.02470270226142816,4.901000000000002e-09,0.02536174334258618,4.894284165299417e-09,0.02606425930824949,4.843232202490171e-09,0.02678333888017739
  ,  ,5e-09,0,4.947142082649708e-09,0,4.921616101245086e-09,0,  ,  ,5e-09,0.6344965912754252,4.947142082649708e-09,0.6345307471367827,4.921616101245086e-09,0.6345635925153741,  ,  ,5e-09,0.08249837573765319,4.947142082649708e-09,0.08302819012654074,4.921616101245086e-09,0.08358762198640278,  ,  ,5e-09,0.02536513339871458,4.947142082649708e-09,0.0260766194164539,4.921616101245086e-09,0.02682615295166113
  ,  ,  ,  ,5e-09,0,5e-09,0,  ,  ,  ,  ,5e-09,0.6345290651343801,5e-09,0.6345617862499091,  ,  ,  ,  ,5e-09,0.08304056679684754,5e-09,0.08362366066197054,  ,  ,  ,  ,5e-09,0.02609421225686294,5e-09,0.0268790031219946
