/hit (dt=0) X,/hit (dt=0) Y,/hit (dt=0.004) X,/hit (dt=0.004) Y,/hit (dt=0.008) X,/hit (dt=0.008) Y,/hit (dt=0.012) X,/hit (dt=0.012) Y,/hit (dt=0.016) X,/hit (dt=0.016) Y,/hit (dt=0.02) X,/hit (dt=0.02) Y,/net8 (dt=0) X,/net8 (dt=0) Y,/net8 (dt=0.004) X,/net8 (dt=0.004) Y,/net8 (dt=0.008) X,/net8 (dt=0.008) Y,/net8 (dt=0.012) X,/net8 (dt=0.012) Y,/net8 (dt=0.016) X,/net8 (dt=0.016) Y,/net8 (dt=0.02) X,/net8 (dt=0.02) Y
  ,  ,2.286184471474436e-08,1.036016309441041e-06,2.068798623321531e-08,1.029925047978782e-06,1.997313595294745e-08,1.037098000313804e-06,2.164775973824868e-08,1.032384847277497e-06,2.300980446315357e-08,1.032292462591157e-06,  ,  ,2.286184471474436e-08,0.004,2.068798623321531e-08,0.008,1.997313595294745e-08,0.012,2.164775973824868e-08,0.016,2.300980446315357e-08,0.02
  ,  ,2.356184471474436e-08,1.029639772059686e-06,2.138798623321531e-08,1.035806425099841e-06,2.067313595294745e-08,1.028572459314221e-06,2.234775973824868e-08,1.033072080910316e-06,2.370980446315357e-08,1.03315734732826e-06,  ,  ,2.356184471474436e-08,0.004,2.138798623321531e-08,0.008,2.067313595294745e-08,0.012,2.234775973824868e-08,0.016,2.370980446315357e-08,0.02
  ,  ,2.426184471474436e-08,1.035974491848619e-06,2.208798623321531e-08,1.02990965538068e-06,2.137313595294745e-08,1.036995345523123e-06,2.304775973824868e-08,1.032776723566066e-06,2.440980446315357e-08,1.032582290037725e-06,  ,  ,2.426184471474436e-08,0.004,2.208798623321531e-08,0.008,2.137313595294745e-08,0.012,2.304775973824868e-08,0.016,2.440980446315357e-08,0.02
  ,  ,2.496184471474436e-08,1.029671586167777e-06,2.278798623321531e-08,1.035796769534013e-06,2.207313595294745e-08,1.028642804488864e-06,2.374775973824868e-08,1.032675712148356e-06,2.510980446315357e-08,1.032865291385116e-06,  ,  ,2.496184471474436e-08,0.004,2.278798623321531e-08,0.008,2.207313595294745e-08,0.012,2.374775973824868e-08,0.016,2.510980446315357e-08,0.02
  ,  ,2.566184471474436e-08,1.035932738460814e-06,2.348798623321531e-08,1.029904761263446e-06,2.277313595294745e-08,1.036904074880436e-06,2.444775973824868e-08,1.033148248414718e-06,2.580980446315357e-08,1.03285703469793e-06,  ,  ,2.566184471474436e-08,0.004,2.348798623321531e-08,0.008,2.277313595294745e-08,0.012,2.444775973824868e-08,0.016,2.580980446315357e-08,0.02
  ,  ,2.636184471474436e-08,1.029706515592199e-06,2.418798623321531e-08,1.035785353459757e-06,2.347313595294745e-08,1.028714700533187e-06,2.514775973824868e-08,1.032304209581105e-06,2.650980446315357e-08,1.032590800402354e-06,  ,  ,2.636184471474436e-08,0.004,2.418798623321531e-08,0.008,2.347313595294745e-08,0.012,2.514775973824868e-08,0.016,2.650980446315357e-08,0.02
  ,  ,2.706184471474436e-08,1.035890497299354e-06,2.488798623321531e-08,1.029907365409746e-06,2.417313595294745e-08,1.036819852283401e-06,2.584775973824868e-08,1.033500425866446e-06,2.720980446315357e-08,1.03311767464087e-06,  ,  ,2.706184471474436e-08,0.004,2.488798623321531e-08,0.008,2.417313595294745e-08,0.012,2.584775973824868e-08,0.016,2.720980446315357e-08,0.02
  ,  ,2.776184471474436e-08,1.029743812675013e-06,2.558798623321531e-08,1.035770959177556e-06,2.487313595294745e-08,1.028785748477429e-06,2.654775973824868e-08,1.031954470743848e-06,2.790980446315357e-08,1.032331867482385e-06,  ,  ,2.776184471474436e-08,0.004,2.558798623321531e-08,0.008,2.487313595294745e-08,0.012,2.654775973824868e-08,0.016,2.790980446315357e-08,0.02
  ,  ,2.846184471474436e-08,1.03584766036109e-06,2.628798623321531e-08,1.029916304630745e-06,2.557313595294745e-08,1.03674092330687e-06,2.724775973824868e-08,1.03383402739452e-06,2.860980446315357e-08,1.033364787875967e-06,  ,  ,2.846184471474436e-08,0.004,2.628798623321531e-08,0.008,2.557313595294745e-08,0.012,2.724775973824868e-08,0.016,2.860980446315357e-08,0.02
  ,  ,2.916184471474436e-08,1.029782913580127e-06,2.698798623321531e-08,1.035753344925301e-06,2.627313595294745e-08,1.028855325277099e-06,2.794775973824868e-08,1.031624634371536e-06,2.930980446315357e-08,1.03208731792743e-06,  ,  ,2.916184471474436e-08,0.004,2.698798623321531e-08,0.008,2.627313595294745e-08,0.012,2.794775973824868e-08,0.016,2.930980446315357e-08,0.02
  ,  ,2.986184471474436e-08,1.035804236901006e-06,2.768798623321531e-08,1.029930172242835e-06,2.697313595294745e-08,1.036666082704015e-06,2.864775973824868e-08,1.034149932952641e-06,3.000980446315357e-08,1.033599007473081e-06,  ,  ,2.986184471474436e-08,0.004,2.768798623321531e-08,0.008,2.697313595294745e-08,0.012,2.864775973824868e-08,0.016,3.000980446315357e-08,0.02
  ,  ,3.056184471474436e-08,1.029823288255807e-06,2.838798623321531e-08,1.035732688204552e-06,2.767313595294744e-08,1.028922985113608e-06,2.934775973824868e-08,1.031313279180623e-06,3.070980446315357e-08,1.031856205049412e-06,  ,  ,3.056184471474436e-08,0.004,2.838798623321531e-08,0.008,2.767313595294744e-08,0.012,2.934775973824868e-08,0.016,3.070980446315357e-08,0.02
  ,  ,3.126184471474436e-08,1.03576043967225e-06,2.908798623321531e-08,1.029948224543546e-06,2.837313595294744e-08,1.036594756655837e-06,3.004775973824868e-08,1.034448924889961e-06,3.140980446315357e-08,1.033820887972765e-06,  ,  ,3.126184471474436e-08,0.004,2.908798623321531e-08,0.008,2.837313595294744e-08,0.012,3.004775973824868e-08,0.016,3.140980446315357e-08,0.02
  ,  ,3.196184471474436e-08,1.029864830903625e-06,2.978798623321531e-08,1.035709180848641e-06,2.907313595294744e-08,1.028988615359869e-06,3.074775973824868e-08,1.031019189256285e-06,3.210980446315357e-08,1.031637775140012e-06,  ,  ,3.196184471474436e-08,0.004,2.978798623321531e-08,0.008,2.907313595294744e-08,0.012,3.074775973824868e-08,0.016,3.210980446315357e-08,0.02
  ,  ,3.266184471474436e-08,1.035716135657378e-06,3.048798623321531e-08,1.029969859545499e-06,2.977313595294744e-08,1.036526511584775e-06,3.144775973824868e-08,1.03473184710105e-06,3.280980446315357e-08,1.03403092672491e-06,  ,  ,3.266184471474436e-08,0.004,3.048798623321531e-08,0.008,2.977313595294744e-08,0.012,3.144775973824868e-08,0.016,3.280980446315357e-08,0.02
  ,  ,3.336184471474436e-08,1.029907174782307e-06,3.118798623321531e-08,1.035683074186553e-06,3.047313595294745e-08,1.029052204512671e-06,3.214775973824867e-08,1.030741667910371e-06,3.350980446315357e-08,1.031431401228992e-06,  ,  ,3.336184471474436e-08,0.004,3.118798623321531e-08,0.008,3.047313595294745e-08,0.012,3.214775973824867e-08,0.016,3.350980446315357e-08,0.02
  ,  ,3.406184471474436e-08,1.035671531972221e-06,3.18879862332153e-08,1.029994573833979e-06,3.117313595294745e-08,1.0364610189914e-06,3.284775973824867e-08,1.034999120019234e-06,3.420980446315357e-08,1.034229580002054e-06,  ,  ,3.406184471474436e-08,0.004,3.18879862332153e-08,0.008,3.117313595294745e-08,0.012,3.284775973824867e-08,0.016,3.420980446315357e-08,0.02
  ,  ,3.453092235737218e-08,1.029961064691711e-06,3.25879862332153e-08,1.035654641122609e-06,3.187313595294745e-08,1.029113688894472e-06,3.354775973824867e-08,1.03047984095527e-06,3.460490223157678e-08,1.031164819168742e-06,  ,  ,3.453092235737218e-08,0.004,3.25879862332153e-08,0.008,3.187313595294745e-08,0.012,3.354775973824867e-08,0.016,3.460490223157678e-08,0.02
  ,  ,3.5e-08,1.035605281509261e-06,3.32879862332153e-08,1.030021935634762e-06,3.257313595294745e-08,1.03639815203558e-06,3.424775973824867e-08,1.035251431800481e-06,3.5e-08,1.034555391056828e-06,  ,  ,3.5e-08,0.004,3.32879862332153e-08,0.008,3.257313595294745e-08,0.012,3.424775973824867e-08,0.016,3.5e-08,0.02
  ,  ,  ,  ,3.39879862332153e-08,1.035624143402886e-06,3.327313595294745e-08,1.029173342259776e-06,3.462387986912434e-08,1.030131716954149e-06,  ,  ,  ,  ,  ,  ,3.39879862332153e-08,0.008,3.327313595294745e-08,0.012,3.462387986912434e-08,0.016,  ,  
  ,  ,  ,  ,3.449399311660766e-08,1.030057610717448e-06,3.397313595294745e-08,1.036337473489426e-06,3.5e-08,1.035684159609337e-06,  ,  ,  ,  ,  ,  ,3.449399311660766e-08,0.008,3.397313595294745e-08,0.012,3.5e-08,0.016,  ,  
  ,  ,  ,  ,3.5e-08,1.035579704867708e-06,3.448656797647372e-08,1.029241723886157e-06,  ,  ,  ,  ,  ,  ,  ,  ,3.5e-08,0.008,3.448656797647372e-08,0.012,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,3.5e-08,1.036258589065588e-06,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,3.5e-08,0.012,  ,  ,  ,  
