/out6 (G=1) X,/out6 (G=1) Y,/out6 (G=3) X,/out6 (G=3) Y,/out6 (G=5) X,/out6 (G=5) Y,/out6 (G=7) X,/out6 (G=7) Y,/out6 (G=9) X,/out6 (G=9) Y
2.107692484488812e-08,0.0007597985660335043,1.750919779017827e-08,0.001621308575635349,1.433950832163931e-08,0.00358042797531958,7.29747723845081e-09,0.01405595485253195,5.863272995571272e-09,0.02438743268179798
2.207692484488812e-08,0.0007475635542028632,1.850919779017827e-08,0.001516017152978554,1.533950832163931e-08,0.003187288311732358,8.222599621452812e-09,0.01228242447423055,6.175448113922125e-09,0.02332719018235342
2.307692484488812e-08,0.0007419957677852649,1.950919779017827e-08,0.001433684574441811,1.633950832163931e-08,0.002896856862180935,9.222599621452812e-09,0.01061845104952949,6.470628345982931e-09,0.0223153408461248
2.407692484488812e-08,0.0007360552983619415,2.050919779017827e-08,0.001369027724796612,1.733950832163931e-08,0.002620230572518291,1.022259962145281e-08,0.009205916302624894,7.060988810104542e-09,0.02042818358175016
2.507692484488812e-08,0.0007358766680212243,2.150919779017827e-08,0.001319185039814793,1.833950832163931e-08,0.002429682383559376,1.122259962145281e-08,0.007998018681991294,7.808447446852436e-09,0.01831475853599039
2.607692484488812e-08,0.0007345580413407756,2.250919779017827e-08,0.001282282980772306,1.933950832163931e-08,0.002237530040206717,1.222259962145281e-08,0.006983331518565403,8.808447446852437e-09,0.01581700112458785
2.650134431396825e-08,0.0007370456755709207,2.350919779017827e-08,0.00125613503632104,2.033950832163931e-08,0.002118398404424297,1.322259962145282e-08,0.006117205456141854,9.808447446852438e-09,0.01366700877329883
2.680067215698413e-08,0.0007357822823087076,2.450919779017827e-08,0.001239489480932315,2.13395083216393e-08,0.001989509387471578,1.422259962145282e-08,0.005396118629751884,1.080844744685244e-08,0.01183547997426266
2.695033607849207e-08,0.0007375306659822508,2.550919779017827e-08,0.001230732874613714,2.23395083216393e-08,0.001925533950929743,1.522259962145281e-08,0.004782334790165876,1.180844744685244e-08,0.01028096489780381
2.702516803924603e-08,0.0008086210143413433,2.650919779017827e-08,0.001228958017677094,2.33395083216393e-08,0.001843036690285735,1.622259962145281e-08,0.004277741831372799,1.280844744685244e-08,0.008959369674466115
2.71e-08,0.001026269081864501,2.680459889508913e-08,0.001229775816629823,2.43395083216393e-08,0.00181856779592324,1.722259962145281e-08,0.003848363781572275,1.380844744685244e-08,0.007843999313381709
2.715e-08,0.001313808787345089,2.695229944754457e-08,0.001230225345116145,2.53395083216393e-08,0.001769916603252348,1.822259962145281e-08,0.003500383346044436,1.480844744685244e-08,0.006901756757420427
2.7175e-08,0.001459992770435778,2.702614972377229e-08,0.001456397828692087,2.63395083216393e-08,0.001774464588348706,1.922259962145281e-08,0.003207739723273963,1.580844744685244e-08,0.006112760139576357
2.72e-08,0.001602943833961316,2.71e-08,0.002094907489149623,2.671975416081965e-08,0.001755623236642618,2.022259962145281e-08,0.002978701554422287,1.680844744685244e-08,0.005450348038544585
2.720325e-08,0.001715954641265693,2.715e-08,0.00296137177156736,2.690987708040983e-08,0.001773517518346467,2.122259962145281e-08,0.002787298670956762,1.780844744685244e-08,0.00490018980430049
2.720975e-08,0.001942928474703925,2.7175e-08,0.003394926892478336,2.700493854020492e-08,0.001821756427856624,2.222259962145281e-08,0.002644512600895198,1.880844744685244e-08,0.004443415008906544
2.722275e-08,0.002394085461921126,2.72e-08,0.003827837935107654,2.704034613310882e-08,0.002350465759959658,2.322259962145281e-08,0.002526136655206863,1.980844744685244e-08,0.004070773530342867
2.724742417060694e-08,0.003250619495488273,2.720325e-08,0.004164664214199429,2.708761053685659e-08,0.003010446248594866,2.422259962145281e-08,0.002446308984373382,2.080844744685244e-08,0.003766025316918048
2.728265869249382e-08,0.004474602561378047,2.720975e-08,0.004845289692931363,2.713487494060436e-08,0.004213921650388803,2.522259962145281e-08,0.002382647008803882,2.180844744685244e-08,0.003523032551903951
2.729865808110226e-08,0.005030383216183154,2.722275e-08,0.006198547222031075,2.716743747030218e-08,0.005135204369409454,2.62225996214528e-08,0.002349462722507192,2.280844744685243e-08,0.003329417735442813
2.730752694012154e-08,0.00542533796636631,2.723968697446541e-08,0.007961587655553498,2.72e-08,0.006092493286386069,2.66612998107264e-08,0.002342221933774309,2.380844744685243e-08,0.003181850885698064
2.731826419177919e-08,0.005923618372501412,2.726227269084482e-08,0.01031454937908534,2.720325e-08,0.006644936373275814,2.68806499053632e-08,0.002335945830537226,2.480844744685243e-08,0.003070087988643514
2.733973869509449e-08,0.006917027015646028,2.730580855533441e-08,0.01505207193858278,2.720975000000001e-08,0.007778431260639393,2.69903249526816e-08,0.002323984588399896,2.580844744685243e-08,0.002992597606525553
2.737485975927416e-08,0.008544864095287309,2.731671059701077e-08,0.01656651043718942,2.722275000000002e-08,0.01003400645662473,2.702996754211989e-08,0.002930532290411272,2.680844744685243e-08,0.00294090054456411
2.739242029136399e-08,0.009357313586455829,2.733231643275173e-08,0.01873678736614007,2.723697541593557e-08,0.01250194818548857,2.710925272099648e-08,0.004707356831310227,2.695422372342622e-08,0.002940358218912004
2.740120055740891e-08,0.009723525335804841,2.736352810423365e-08,0.02307059669796633,2.725535488850039e-08,0.01569438964326369,2.715462636049824e-08,0.006543871096643104,2.702711186171311e-08,0.003642280180603817
2.740460769630681e-08,0.009763798669307405,2.739514960961346e-08,0.02746781960490289,2.728932245970586e-08,0.02159312475984045,2.72e-08,0.008377893435243731,2.71e-08,0.005532467525636436
2.74083484354711e-08,0.009804148750730235,2.740262484674618e-08,0.02823186924392614,2.730309801467177e-08,0.02416604123104929,2.720325e-08,0.009164382724507517,2.715e-08,0.008131292085597725
2.741582991379969e-08,0.009893245697682219,2.740788797096733e-08,0.02841754396410462,2.731709601316588e-08,0.02740662804821414,2.720975e-08,0.01075364176121032,2.7175e-08,0.009431485092304561
2.742849227685398e-08,0.01003836023385,2.741315109518847e-08,0.02859381289226653,2.73300252198083e-08,0.0304033867372457,2.722275e-08,0.01391184276448718,2.72e-08,0.01073035873785166
2.745381700296255e-08,0.01033359727859076,2.742367734363076e-08,0.02896855341589107,2.7355105408397e-08,0.03620627891259564,2.723486017086258e-08,0.01685324666704363,2.720325e-08,0.01174037041719873
