/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
3.251548865853112e-09,-0.01261481286139204,3.005618489798909e-09,-0.06428655301912034,2.912655219502818e-09,-0.1073285227259519,2.953709195205328e-09,-0.1797128152250781,2.802257869006178e-09,-0.05613789875388821
3.291094081745807e-09,-0.01014272775402081,3.027593181209785e-09,-0.06512861424169115,2.956337772618563e-09,-0.1162391229750997,2.985985891561418e-09,-0.188437073694194,2.814758097577444e-09,-0.07597803265563974
3.370184513531196e-09,-0.006726451735664472,3.045965626606341e-09,-0.06576296270481168,2.990746565191975e-09,-0.1229554236525557,3.015408432182232e-09,-0.1942744107750793,2.828931841861199e-09,-0.1000595997321867
3.481373460165396e-09,-0.002871672909121999,3.072982813303171e-09,-0.06657739351068193,3.013048047730919e-09,-0.1260229793035627,3.063020214803988e-09,-0.1980264466289806,2.857279330428707e-09,-0.1487569902822554
3.598243083674084e-09,-0.0002521336035900351,3.1e-09,-0.06751325690379374,3.057651012808805e-09,-0.1286792862541263,3.081510107401994e-09,-0.1992363094136853,2.881398861424137e-09,-0.1890271073178307
3.629516697660923e-09,0.0003598979658396411,3.154034373393659e-09,-0.06300591370124989,3.078825506404402e-09,-0.1298908119929622,3.1e-09,-0.200546025942215,2.914466792807613e-09,-0.2285090084653223
3.692063925634602e-09,0.001491114133015276,3.206945358892088e-09,-0.05759636956644965,3.1e-09,-0.1311396482351288,3.136979785196012e-09,-0.1917581699297937,2.954999280370662e-09,-0.2416832483862928
3.81715838158196e-09,0.002734763150844319,3.23674230942946e-09,-0.04974469886094879,3.142348987191195e-09,-0.124175173010227,3.171461812467107e-09,-0.1830330217351108,2.983961104587252e-09,-0.2504241198482571
4.018659566012144e-09,0.004224542288564974,3.261070725009268e-09,-0.04353041419440421,3.180706064736944e-09,-0.1176321233559268,3.212395403151522e-09,-0.1674853002169628,3.011482005501239e-09,-0.2562485063840358
4.269928652329135e-09,0.004700815775575679,3.309727556168885e-09,-0.03242374982598644,3.218391204374646e-09,-0.1054951736658357,3.269313234601516e-09,-0.1239609324283462,3.052105465539113e-09,-0.2584024618705644
4.772466824963118e-09,0.004359550970033437,3.376771587583153e-09,-0.02240280007613484,3.287092031662265e-09,-0.07106678158528082,3.298595744601185e-09,-0.1035468536080513,3.079459460173285e-09,-0.2599815189252634
5.050506707902291e-09,0.004169596744329492,3.45471426978237e-09,-0.01198912386991842,3.321093777659905e-09,-0.05828918744465102,3.343155311290469e-09,-0.0811085523224465,3.1e-09,-0.2609106846461454
5.154538910957932e-09,0.004190705862748969,3.544514048929015e-09,-0.00320398725571373,3.368313587967e-09,-0.04466802832480694,3.394474493260526e-09,-0.05857130522044288,3.14108107965343e-09,-0.2497364143621345
5.266791631961175e-09,0.004213483002047831,3.621735518948815e-09,0.001871381587672663,3.427351438007568e-09,-0.02879967423288617,3.460246036187977e-09,-0.03197522447407376,3.182607590691265e-09,-0.2378271283791098
5.491297073967661e-09,0.004151113830672299,3.691189433085836e-09,0.006316279400107156,3.490172280113856e-09,-0.01327390146598748,3.536120481916098e-09,-0.00934828421268943,3.217594180156062e-09,-0.2186788764524888
5.940307957980634e-09,0.003274032477677096,3.737763916428061e-09,0.008265659477978969,3.604650056328327e-09,0.00255590462346943,3.631582567331078e-09,0.009457130707523055,3.274930957480578e-09,-0.1658867943789892
6.834773800285532e-09,0.00195801258277672,3.830912883112511e-09,0.01075180809069247,3.637539422037622e-09,0.006736556841187505,3.7505320964418e-09,0.02656630468693354,3.320344942788302e-09,-0.1286470720447002
7.717054043162966e-09,0.001126220680209273,3.979910981560767e-09,0.01431213910155424,3.684762388238319e-09,0.01241336057506825,3.808693543829885e-09,0.0308915170284287,3.367725242633609e-09,-0.1000810483158387
8.717054043162966e-09,0.000604924902358544,4.123753076990668e-09,0.0168001690161913,3.779208320639714e-09,0.01856144469697403,3.925016438606053e-09,0.03869889922463479,3.41588254857738e-09,-0.07197456260951442
9.717054043162967e-09,0.000318665906786813,4.41143726785047e-09,0.01603203733439394,3.875382070087943e-09,0.02305377510079318,4.033992701052467e-09,0.04494239201449256,3.475027253283872e-09,-0.03977083062293384
1.071705404316297e-08,0.0001695885093505534,4.699289660675606e-09,0.01515807121716663,3.995538431329159e-09,0.02795799908556658,4.193150545622767e-09,0.04763906323233077,3.560437772698352e-09,-0.008728823180240701
1.171705404316297e-08,9.519868674835598e-05,4.973355719402316e-09,0.01424976703535421,4.15325321093068e-09,0.03149970186106409,4.363364669016442e-09,0.04605268449265406,3.633567177370532e-09,0.0112740241700973
1.271705404316297e-08,6.143863177660326e-05,5.066504826424038e-09,0.01413854325274858,4.404983039574466e-09,0.02998305478795987,4.616880705862131e-09,0.04349345564301611,3.741181342812197e-09,0.03359415965789236
1.371705404316297e-08,4.975437543190736e-05,5.252803040467482e-09,0.01407715601386856,4.691069464029856e-09,0.02815430828300416,4.826261953328673e-09,0.04125234975605828,3.790306105414813e-09,0.03890682285162296
1.471705404316297e-08,5.003392573006036e-05,5.439101254510926e-09,0.01398589099699355,4.921540683346707e-09,0.02667956374781427,5.035643200795215e-09,0.03915010530134481,3.888555630620046e-09,0.04843484040053833
1.571705404316297e-08,5.677277065279613e-05,5.770552519279447e-09,0.0118844092321761,5.035307957469896e-09,0.02600987266706714,5.149416030861077e-09,0.03869932612277665,3.984631444334804e-09,0.05654111552450546
1.671705404316297e-08,6.697029835132915e-05,6.191923855048147e-09,0.009249025390397477,5.262842505716273e-09,0.02555928270775214,5.263188860926939e-09,0.03822140278589466,4.103942768158982e-09,0.06364161743677017
1.771705404316297e-08,7.89972087611909e-05,6.676674246694053e-09,0.006886361352355425,5.356009510273093e-09,0.02540965272937261,5.490734521058663e-09,0.03673999837064615,4.320638742358108e-09,0.0623871308861939
1.871705404316297e-08,9.1964598845531e-05,7.49074346573919e-09,0.004283557345627304,5.542343519386734e-09,0.02443493443397657,5.763853389499476e-09,0.03176298955441915,4.492153392948189e-09,0.06014315877309021
1.971705404316297e-08,0.0001053937277080234,8.490743465739191e-09,0.002331705207111792,5.889113562548179e-09,0.01987360379177851,6.086575885293307e-09,0.02628456315996927,4.655768754087781e-09,0.05784712670445864
2.071705404316297e-08,0.0001190225639609072,9.490743465739191e-09,0.001234598177080891,6.317740524384305e-09,0.01539040722518064,6.434851489936517e-09,0.02134331756361131,4.935629061239564e-09,0.0536815790878627
2.171705404316297e-08,0.0001327137515196159,1.049074346573919e-08,0.0006575058104528585,6.702184698412715e-09,0.01228232162771869,7.025932565159463e-09,0.01494768361718372,5.075559214815455e-09,0.05221999417278227
